cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,cve_local,nom_local,pobtot,pnacoe,p3ym_hli,vivtot,vph_aeasp,vph_c_serv,vph_cel,vph_inter
31,Yucatán,079,Tekax,Tekax,31079,0083,Balam [Quinta],1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0085,Benito Juárez,261,4,161,82,54,39,27,0
31,Yucatán,079,Tekax,Tekax,31079,0086,San Agustín (Salvador Alvarado),165,2,102,60,43,31,15,0
31,Yucatán,079,Tekax,Tekax,31079,0087,San Pedro Dzulá,120,4,86,35,27,16,9,0
31,Yucatán,079,Tekax,Tekax,31079,0088,Yalcobá Nuevo,61,23,35,25,0,0,1,0
31,Yucatán,079,Tekax,Tekax,31079,0105,Plan Chac Pozo Uno,29,2,13,11,0,7,7,1
31,Yucatán,079,Tekax,Tekax,31079,0117,San Anastacio,44,0,41,14,0,14,6,0
31,Yucatán,079,Tekax,Tekax,31079,0119,Houitz,47,0,43,13,0,7,8,0
31,Yucatán,079,Tekax,Tekax,31079,0124,San Marcelino,21,0,20,5,0,0,3,0
31,Yucatán,079,Tekax,Tekax,31079,0132,Sacpukenhá,12,0,12,20,1,3,3,0
31,Yucatán,079,Tekax,Tekax,31079,0175,Comanches,3,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0191,José López Portillo,24,0,11,9,5,4,3,1
31,Yucatán,079,Tekax,Tekax,31079,0192,Kantemó,499,0,449,217,163,143,104,74
31,Yucatán,079,Tekax,Tekax,31079,0196,Mesatunich,4,0,4,7,0,0,2,0
31,Yucatán,079,Tekax,Tekax,31079,0202,Poccheil,8,*,*,13,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0203,Poltok,1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0205,San Pedro Rompoy,3,*,*,3,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0207,Sudzal Chico,159,7,86,60,0,1,24,22
31,Yucatán,079,Tekax,Tekax,31079,0220,San Jorge,3,*,*,4,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0229,San Luis Huechil,9,1,8,6,0,0,1,0
31,Yucatán,079,Tekax,Tekax,31079,0232,San Marcos,203,0,183,68,46,40,32,10
31,Yucatán,079,Tekax,Tekax,31079,0237,San Cristóbal (San Nicolás),1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0242,San Marcelo,4,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0246,Santa María,1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0257,El Trébol,2,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0261,Xcunyá,4,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0297,San Luis,42,0,40,15,2,13,13,1
31,Yucatán,079,Tekax,Tekax,31079,0320,El Huiro Dos,2,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0323,San Arturo,7,0,6,3,0,0,1,0
31,Yucatán,079,Tekax,Tekax,31079,0359,Felipe Cabañas,1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0366,La Veleta,1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0367,Alborada Chun Wuitz,3,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0373,San Isidro Dos,17,0,16,6,5,5,3,0
31,Yucatán,079,Tekax,Tekax,31079,0385,San Carlos,2,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0390,Hectáreas Verdes,4,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0391,San Cristobal de Pixoy,3,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0394,San Fernando,1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0395,Santa Rita,1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0397,Chulbalam,2,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0398,Ichmul,2,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0400,Antonio Basto,3,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0406,Aristeo,5,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0417,Kadi [Rancho],5,*,*,2,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0425,Mactunich,1,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0430,Tres Hermanitas,12,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0439,Anexo Nohalal,36,0,27,12,0,2,6,1
31,Yucatán,079,Tekax,Tekax,31079,0442,Cruz Nok Tunich,13,0,7,7,0,0,2,0
31,Yucatán,079,Tekax,Tekax,31079,0444,La Flor de Nayarit,12,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0452,Limonarias,2,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0469,Santa Lucía,5,*,*,2,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0476,San Antonio Tuk,15,0,5,5,0,0,3,0
31,Yucatán,079,Tekax,Tekax,31079,0478,Sartenejas [Rancho],2,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0480,Paraíso [Colonia],5,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0482,El Sol [Rancho],3,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0492,Don Abel [Rancho],4,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,0496,Las Palmas,4,*,*,1,*,*,*,*
31,Yucatán,079,Tekax,Tekax,31079,9998,Localidades de una vivienda,120,30,51,35,5,14,22,13
31,Yucatán,079,Tekax,Tekax,31079,9999,Localidades de dos viviendas,24,5,17,24,0,3,3,0
31,Yucatán,080,Tekit,Tekit,31080,0001,Tekit,11015,101,4469,3243,2719,2239,2311,926
31,Yucatán,080,Tekit,Tekit,31080,0048,San Antonio Panabchén,1,*,*,1,*,*,*,*
31,Yucatán,080,Tekit,Tekit,31080,0076,Holchén,4,*,*,1,*,*,*,*
31,Yucatán,080,Tekit,Tekit,31080,9998,Localidades de una vivienda,5,*,*,2,*,*,*,*
31,Yucatán,081,Tekom,Tekom,31081,0001,Tekom,2785,142,2033,1005,642,554,502,142
31,Yucatán,081,Tekom,Tekom,31081,0002,Chibilub,244,3,211,73,52,47,14,0
31,Yucatán,081,Tekom,Tekom,31081,0011,X-Cocmil,129,0,107,55,38,34,24,17
31,Yucatán,081,Tekom,Tekom,31081,0013,Pocbichén,117,6,92,27,26,20,18,4
31,Yucatán,081,Tekom,Tekom,31081,0014,Xuxcáb,54,0,45,20,12,9,7,0
31,Yucatán,081,Tekom,Tekom,31081,0015,X-Habín,2,*,*,2,*,*,*,*
31,Yucatán,081,Tekom,Tekom,31081,0021,Chindzonot,4,0,4,5,3,1,0,0
31,Yucatán,081,Tekom,Tekom,31081,0031,San Diego,3,*,*,1,*,*,*,*
31,Yucatán,081,Tekom,Tekom,31081,0046,San Martín,2,*,*,1,*,*,*,*
31,Yucatán,081,Tekom,Tekom,31081,0052,Blanca Flor,5,*,*,2,*,*,*,*
31,Yucatán,081,Tekom,Tekom,31081,0065,Los Cedros,2,*,*,2,*,*,*,*
31,Yucatán,081,Tekom,Tekom,31081,0066,Finca de la Salud,2,*,*,1,*,*,*,*
31,Yucatán,081,Tekom,Tekom,31081,0067,El Tormento,6,*,*,1,*,*,*,*
31,Yucatán,081,Tekom,Tekom,31081,9998,Localidades de una vivienda,18,6,11,6,0,0,3,1
31,Yucatán,081,Tekom,Tekom,31081,9999,Localidades de dos viviendas,4,2,2,4,3,2,2,2
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,0001,Telchac,3496,156,347,1698,670,968,954,375
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,0007,San Juan de Lizárraga,1,*,*,1,*,*,*,*
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,0008,Santa Rosa,1,*,*,1,*,*,*,*
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,0028,Yum Kaax,2,*,*,1,*,*,*,*
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,0054,La Lupita,3,*,*,1,*,*,*,*
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,0062,El Orégano [Rancho],1,*,*,1,*,*,*,*
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,0063,Pabellón San Juan,4,*,*,1,*,*,*,*
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,0064,Pedro Ake Caamal,4,*,*,1,*,*,*,*
31,Yucatán,082,Telchac Pueblo,Telchac Pueblo,31082,9998,Localidades de una vivienda,16,3,2,7,0,4,5,4
31,Yucatán,083,Telchac Puerto,Telchac Puerto,31083,0001,Telchac Puerto,1913,167,183,2110,542,542,512,182
31,Yucatán,083,Telchac Puerto,Telchac Puerto,31083,0026,Telchac Puerto [Basurero Municipal],2,*,*,1,*,*,*,*
31,Yucatán,083,Telchac Puerto,Telchac Puerto,31083,9998,Localidades de una vivienda,2,*,*,1,*,*,*,*
31,Yucatán,084,Temax,Temax,31084,0001,Temax,6472,97,1204,2267,1336,1294,1380,244
31,Yucatán,084,Temax,Temax,31084,0002,Cauaca,4,*,*,2,*,*,*,*
31,Yucatán,084,Temax,Temax,31084,0003,Chenché de las Torres,253,11,146,113,77,61,48,2
31,Yucatán,084,Temax,Temax,31084,0004,Chucmichén,43,3,18,31,16,11,12,4
31,Yucatán,084,Temax,Temax,31084,0005,San Antonio Cámara,246,3,61,75,61,47,52,1
31,Yucatán,084,Temax,Temax,31084,0033,Pichichén,2,*,*,1,*,*,*,*
31,Yucatán,084,Temax,Temax,31084,0035,Santiago,11,*,*,1,*,*,*,*
31,Yucatán,084,Temax,Temax,31084,0072,Santa Cruz,5,*,*,1,*,*,*,*
31,Yucatán,084,Temax,Temax,31084,0135,San Pedro,1,*,*,1,*,*,*,*
31,Yucatán,084,Temax,Temax,31084,9998,Localidades de una vivienda,23,1,1,6,0,2,5,0
31,Yucatán,085,Temozon,Temozón,31085,0001,Temozón,7365,225,4105,2534,1851,1699,1587,1105
31,Yucatán,085,Temozon,Temozón,31085,0002,Actuncoh,505,2,441,115,103,88,79,38
31,Yucatán,085,Temozon,Temozón,31085,0013,Chelem,1,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0016,Dzalbay,652,22,592,173,137,123,93,67
31,Yucatán,085,Temozon,Temozón,31085,0021,Hunukú,3549,31,3054,962,842,560,682,374
31,Yucatán,085,Temozon,Temozón,31085,0024,X-Kanchechén,56,1,50,20,17,7,10,3
31,Yucatán,085,Temozon,Temozón,31085,0030,Nahbalam,2344,64,1697,879,469,497,435,151
31,Yucatán,085,Temozon,Temozón,31085,0033,Sac Boc,1,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0057,Santa Rita,531,7,353,175,113,104,101,53
31,Yucatán,085,Temozon,Temozón,31085,0074,X-Eb,4,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0094,X'Tut,290,1,267,99,81,65,49,30
31,Yucatán,085,Temozon,Temozón,31085,0095,X-Uch,326,5,260,106,81,62,67,37
31,Yucatán,085,Temozon,Temozón,31085,0114,Santa Clara,1,*,*,3,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0115,Tusik,3,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0118,San Basilio,82,3,64,25,18,20,15,2
31,Yucatán,085,Temozon,Temozón,31085,0130,Nenelá 2,7,*,*,2,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0147,Santa Cruz,2,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0178,Ekbalam,374,7,311,117,74,62,69,63
31,Yucatán,085,Temozon,Temozón,31085,0197,X-Tohil,4,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0233,Chan Santa Clara,2,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0243,Santa María Kambul,4,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0262,San Miguel,4,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0285,Yokdzonot Presentado,498,8,371,148,105,103,49,4
31,Yucatán,085,Temozon,Temozón,31085,0297,Xnoh-Butún,4,*,*,2,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0322,Kankab Lu'um,3,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0323,San Máximo,5,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0328,Halachó,3,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0380,Kuncheil,5,*,*,5,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0382,Nenela Uno,8,0,7,3,3,3,2,1
31,Yucatán,085,Temozon,Temozón,31085,0397,Villa Guadalupe,2,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0407,Yal Xan,13,0,9,3,0,0,2,2
31,Yucatán,085,Temozon,Temozón,31085,0422,El Carajo,5,*,*,2,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0447,San Manuel,1,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0469,Tzek,1,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0473,San Juan Dohbichén,1,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0474,Guadalupe [Parcela],1,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0478,Dzecú,2,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0480,Ixbalanque,2,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0481,Las Patronas,1,*,*,2,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0483,San Pedro,4,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0485,Uh Najil Yum Kin,2,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0487,Xpich,2,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0498,San Salvador,4,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0507,Xtoil,2,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0509,Xch'e'en,3,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,0510,Chen San Francisco,1,*,*,1,*,*,*,*
31,Yucatán,085,Temozon,Temozón,31085,9998,Localidades de una vivienda,70,6,60,33,0,15,17,7
31,Yucatán,085,Temozon,Temozón,31085,9999,Localidades de dos viviendas,17,3,14,9,0,4,5,3
31,Yucatán,086,Tepakan,Tepakán,31086,0001,Tepakán,1942,53,1072,935,540,426,459,52
31,Yucatán,086,Tepakan,Tepakán,31086,0002,Kantirix,179,2,87,54,47,35,33,0
31,Yucatán,086,Tepakan,Tepakán,31086,0003,Poccheiná,2,*,*,1,*,*,*,*
31,Yucatán,086,Tepakan,Tepakán,31086,0014,Tioc,8,*,*,2,*,*,*,*
31,Yucatán,086,Tepakan,Tepakán,31086,0021,Kanán,1,*,*,1,*,*,*,*
31,Yucatán,086,Tepakan,Tepakán,31086,0035,San Felipe,1,*,*,1,*,*,*,*
31,Yucatán,086,Tepakan,Tepakán,31086,9998,Localidades de una vivienda,4,2,0,3,0,2,3,1
31,Yucatán,086,Tepakan,Tepakán,31086,9999,Localidades de dos viviendas,8,*,*,2,*,*,*,*
31,Yucatán,087,Tetiz,Tetiz,31087,0001,Tetiz,4550,48,1139,1633,979,899,1052,190
31,Yucatán,087,Tetiz,Tetiz,31087,0002,Nohuayún,898,9,472,261,199,161,192,9
31,Yucatán,087,Tetiz,Tetiz,31087,0059,San Luis,1,*,*,1,*,*,*,*
31,Yucatán,087,Tetiz,Tetiz,31087,0066,Santa Rita,1,*,*,1,*,*,*,*
31,Yucatán,087,Tetiz,Tetiz,31087,0081,San Martín de Porres,6,*,*,1,*,*,*,*
31,Yucatán,087,Tetiz,Tetiz,31087,0086,Tapatío,1,*,*,1,*,*,*,*
31,Yucatán,087,Tetiz,Tetiz,31087,0087,Serapio Rendón [Telesecundaria],4,*,*,1,*,*,*,*
31,Yucatán,087,Tetiz,Tetiz,31087,0091,La Palmera,3,*,*,2,*,*,*,*
31,Yucatán,087,Tetiz,Tetiz,31087,9998,Localidades de una vivienda,16,1,5,7,0,2,6,1
31,Yucatán,088,Teya,Teya,31088,0001,Teya,1917,32,865,855,516,489,398,59
31,Yucatán,089,Ticul,Ticul,31089,0001,Ticul,35183,1312,10243,10608,8442,7857,7436,3515
31,Yucatán,089,Ticul,Ticul,31089,0004,Xtuc,1,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0007,Pustunich,2624,56,1173,807,642,606,542,200
31,Yucatán,089,Ticul,Ticul,31089,0012,Ticul [Unidad del Valle],25,1,7,7,0,4,5,3
31,Yucatán,089,Ticul,Ticul,31089,0014,Yotholín,2569,37,1196,835,661,564,552,306
31,Yucatán,089,Ticul,Ticul,31089,0015,Plan Chac Número Seis,6,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0032,Sac-Akal,2,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0036,San Juan,6,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0038,Santa Catarina,5,*,*,2,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0046,Yotholín Cuatro [Unidad],2,*,*,2,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0064,Plan Chac Pozo Uno,5,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0066,Plan Chac Pozo Cinco,5,0,2,5,0,2,0,0
31,Yucatán,089,Ticul,Ticul,31089,0082,La Cueva,1,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0094,Plan Tabí Pozo Seis,21,1,12,12,0,5,5,0
31,Yucatán,089,Ticul,Ticul,31089,0097,San Juan,1,*,*,2,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0105,Plan Chac Pozo III,16,3,8,6,0,1,5,1
31,Yucatán,089,Ticul,Ticul,31089,0112,San Orlando,1,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0115,San Antonio [Rancho],2,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0128,Brasilia,1,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0132,Chaytania [SRI],15,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0141,Plan Chac,1,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,0155,Pepes,3,*,*,1,*,*,*,*
31,Yucatán,089,Ticul,Ticul,31089,9998,Localidades de una vivienda,47,8,17,16,2,7,9,3
31,Yucatán,089,Ticul,Ticul,31089,9999,Localidades de dos viviendas,5,*,*,2,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0001,Timucuy,4204,43,2873,1245,1042,785,839,421
31,Yucatán,090,Timucuy,Timucuy,31090,0002,Subincancab,1143,9,713,260,238,222,190,70
31,Yucatán,090,Timucuy,Timucuy,31090,0003,Tekik de Regil,2080,2,1777,544,482,382,390,127
31,Yucatán,090,Timucuy,Timucuy,31090,0004,Sihonal,8,0,8,5,0,0,1,0
31,Yucatán,090,Timucuy,Timucuy,31090,0021,Kichpachupal,20,4,16,5,4,4,4,1
31,Yucatán,090,Timucuy,Timucuy,31090,0023,Oxpeh Ek,7,*,*,2,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0031,Palmas de Lorán,1,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0034,El Rosario,1,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0036,La Loma,2,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0040,Jacinto Chan,3,*,*,2,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0043,San Isidro,2,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0047,Los Cocos,5,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0058,Darío Hernández Marquez,2,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0064,Santa Ana,3,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0065,Don Ezequiel,4,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0072,Gerardo Jiménez,4,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0073,Los Naranjos,2,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0075,Alejandro Quintal,2,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0076,Guadalupe,1,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0077,El Coronel,1,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0080,San Joaquín,6,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,0081,Avalón,2,*,*,1,*,*,*,*
31,Yucatán,090,Timucuy,Timucuy,31090,9998,Localidades de una vivienda,38,11,16,15,3,8,12,6
31,Yucatán,090,Timucuy,Timucuy,31090,9999,Localidades de dos viviendas,10,3,7,4,2,2,3,1
31,Yucatán,091,Tinum,Tinum,31091,0001,Tinum,1929,27,1166,678,474,426,364,148
31,Yucatán,091,Tinum,Tinum,31091,0005,Loop Xul,33,0,25,11,1,0,5,0
31,Yucatán,091,Tinum,Tinum,31091,0006,Pisté,6496,296,2532,2274,1625,1432,1391,553
31,Yucatán,091,Tinum,Tinum,31091,0008,San Felipe,95,1,76,31,24,21,15,5
31,Yucatán,091,Tinum,Tinum,31091,0009,San Francisco Grande,1793,1,1498,476,410,312,278,142
31,Yucatán,091,Tinum,Tinum,31091,0011,Tohopkú,676,11,535,192,169,153,127,6
31,Yucatán,091,Tinum,Tinum,31091,0012,X-Calakoop,1494,76,864,489,374,333,303,127
31,Yucatán,091,Tinum,Tinum,31091,0019,San Fabián,21,0,16,8,5,5,5,4
31,Yucatán,091,Tinum,Tinum,31091,0021,San Felipe Nuevo,68,1,49,35,21,16,18,0
31,Yucatán,091,Tinum,Tinum,31091,0048,Balmi,2,*,*,1,*,*,*,*
31,Yucatán,091,Tinum,Tinum,31091,0057,Chendzonot,40,1,34,16,11,7,7,1
31,Yucatán,091,Tinum,Tinum,31091,0079,Xmahkabá,23,0,3,5,0,4,5,4
31,Yucatán,091,Tinum,Tinum,31091,0089,San Cristóbal,17,0,9,4,0,0,2,2
31,Yucatán,091,Tinum,Tinum,31091,0147,Nuevo Jerusalén,1,*,*,1,*,*,*,*
31,Yucatán,091,Tinum,Tinum,31091,0163,El Crucero,8,*,*,1,*,*,*,*
31,Yucatán,091,Tinum,Tinum,31091,0164,Juan Dzib Dzul,4,*,*,2,*,*,*,*
31,Yucatán,091,Tinum,Tinum,31091,9998,Localidades de una vivienda,11,0,5,3,0,1,2,0
31,Yucatán,091,Tinum,Tinum,31091,9999,Localidades de dos viviendas,4,*,*,2,*,*,*,*
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0001,Tixcacalcupul,4174,160,3054,1303,1012,745,761,107
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0002,Carolina,49,0,40,24,13,10,8,0
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0004,Ekpedz,1617,19,1453,423,348,301,110,13
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0007,Mahas,457,25,407,141,108,67,53,5
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0008,Monte Verde,7,0,5,4,3,0,0,0
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0009,Poop,576,15,539,184,132,100,77,2
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0019,X-Tohbil,405,11,372,125,84,76,66,21
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0021,Yaxcheil,1,*,*,1,*,*,*,*
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0023,San José,591,6,532,155,134,122,73,49
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0056,Kilómetro Cuarenta,2,*,*,2,*,*,*,*
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0077,San Luis [Hortícola],1,*,*,1,*,*,*,*
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0081,Culupnah,1,*,*,1,*,*,*,*
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0099,Sinaí,5,*,*,1,*,*,*,*
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0111,Dzucyá,1,*,*,1,*,*,*,*
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,0119,Etunchen,1,*,*,1,*,*,*,*
31,Yucatán,092,Tixcacalcupul,Tixcacalcupul,31092,9998,Localidades de una vivienda,12,2,7,8,1,2,3,0
31,Yucatán,093,Tixkokob,Tixkokob,31093,0001,Tixkokob,11904,477,842,3864,3218,3062,2948,1311
31,Yucatán,093,Tixkokob,Tixkokob,31093,0002,El Mulix,2,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0003,San Antonio Millet,641,12,72,207,179,146,130,39
31,Yucatán,093,Tixkokob,Tixkokob,31093,0004,Ekmul,2303,81,540,761,593,513,547,232
31,Yucatán,093,Tixkokob,Tixkokob,31093,0005,Euán,1291,16,175,472,330,323,299,108
31,Yucatán,093,Tixkokob,Tixkokob,31093,0006,Hubilá,235,2,55,73,56,46,46,16
31,Yucatán,093,Tixkokob,Tixkokob,31093,0007,Kancabchén,21,0,4,8,3,2,2,0
31,Yucatán,093,Tixkokob,Tixkokob,31093,0009,Nolo,1590,32,243,532,435,402,370,126
31,Yucatán,093,Tixkokob,Tixkokob,31093,0010,Ruinas de Aké,343,5,10,141,100,94,80,39
31,Yucatán,093,Tixkokob,Tixkokob,31093,0011,Santa Bárbara,4,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0013,Santa Cruz,41,1,18,18,13,11,10,1
31,Yucatán,093,Tixkokob,Tixkokob,31093,0016,Marcos Canché,2,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0018,Benito Juárez,1,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0021,Kanichén,1,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0034,San Carlos,1,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0044,San Manuel,2,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0056,Santa María Dzonot,1,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0065,La Ilusión,4,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0067,San José,1,*,*,1,*,*,*,*
31,Yucatán,093,Tixkokob,Tixkokob,31093,0073,La Guadalupana,4,*,*,1,*,*,*,*
